2023-03-19 15:22:06,395 INFO    SenderThread:95701 [sender.py:transition_state():587] send defer: 9
2023-03-19 15:22:06,395 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:06,395 DEBUG   SenderThread:95701 [sender.py:send():336] send: artifact
2023-03-19 15:22:06,395 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 9
2023-03-19 15:22:07,120 INFO    SenderThread:95701 [sender.py:send_artifact():1417] sent artifact job-https___github.com_berniewang8177_TemporalLatentGoal.git_Scripts2_train.py - {'id': 'QXJ0aWZhY3Q6NDAyMDAyNTgw', 'digest': '3893023372b6ced59f646533b02f7070', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_berniewang8177_TemporalLatentGoal.git_Scripts2_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_berniewang8177_TemporalLatentGoal.git_Scripts2_train.py', 'alias': 'v21'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2ODUzODM3', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDAyMDAyNTgw', 'versionIndex': 21}}, 'version': 'v21'}
2023-03-19 15:22:07,120 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: defer
2023-03-19 15:22:07,120 INFO    SenderThread:95701 [sender.py:send_request_defer():583] handle sender defer: 9
2023-03-19 15:22:07,120 INFO    SenderThread:95701 [dir_watcher.py:finish():362] shutting down directory watcher
2023-03-19 15:22:07,163 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/output.log
2023-03-19 15:22:07,163 INFO    SenderThread:95701 [dir_watcher.py:finish():392] scan: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files
2023-03-19 15:22:07,164 INFO    SenderThread:95701 [dir_watcher.py:finish():406] scan save: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/config.yaml config.yaml
2023-03-19 15:22:07,164 INFO    SenderThread:95701 [dir_watcher.py:finish():406] scan save: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/wandb-summary.json wandb-summary.json
2023-03-19 15:22:07,164 INFO    SenderThread:95701 [dir_watcher.py:finish():406] scan save: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/requirements.txt requirements.txt
2023-03-19 15:22:07,166 INFO    SenderThread:95701 [dir_watcher.py:finish():406] scan save: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/conda-environment.yaml conda-environment.yaml
2023-03-19 15:22:07,166 INFO    SenderThread:95701 [dir_watcher.py:finish():406] scan save: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/wandb-metadata.json wandb-metadata.json
2023-03-19 15:22:07,166 INFO    SenderThread:95701 [dir_watcher.py:finish():406] scan save: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/output.log output.log
2023-03-19 15:22:07,170 INFO    SenderThread:95701 [sender.py:transition_state():587] send defer: 10
2023-03-19 15:22:07,172 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:07,172 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 10
2023-03-19 15:22:07,174 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: defer
2023-03-19 15:22:07,174 INFO    SenderThread:95701 [sender.py:send_request_defer():583] handle sender defer: 10
2023-03-19 15:22:07,174 INFO    SenderThread:95701 [file_pusher.py:finish():162] shutting down file pusher
2023-03-19 15:22:07,542 INFO    wandb-upload_0:95701 [upload_job.py:push():138] Uploaded file /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/config.yaml
2023-03-19 15:22:07,623 INFO    wandb-upload_3:95701 [upload_job.py:push():138] Uploaded file /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/conda-environment.yaml
2023-03-19 15:22:07,643 INFO    wandb-upload_4:95701 [upload_job.py:push():138] Uploaded file /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/output.log
2023-03-19 15:22:07,646 INFO    wandb-upload_2:95701 [upload_job.py:push():138] Uploaded file /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/requirements.txt
2023-03-19 15:22:07,658 INFO    wandb-upload_1:95701 [upload_job.py:push():138] Uploaded file /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/wandb-summary.json
2023-03-19 15:22:07,858 INFO    Thread-12 :95701 [sender.py:transition_state():587] send defer: 11
2023-03-19 15:22:07,858 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:07,858 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 11
2023-03-19 15:22:07,859 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: defer
2023-03-19 15:22:07,859 INFO    SenderThread:95701 [sender.py:send_request_defer():583] handle sender defer: 11
2023-03-19 15:22:07,859 INFO    SenderThread:95701 [file_pusher.py:join():167] waiting for file pusher
2023-03-19 15:22:07,859 INFO    SenderThread:95701 [sender.py:transition_state():587] send defer: 12
2023-03-19 15:22:07,859 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:07,859 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 12
2023-03-19 15:22:07,859 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: defer
2023-03-19 15:22:07,859 INFO    SenderThread:95701 [sender.py:send_request_defer():583] handle sender defer: 12
2023-03-19 15:22:07,936 INFO    SenderThread:95701 [sender.py:transition_state():587] send defer: 13
2023-03-19 15:22:07,937 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:07,937 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 13
2023-03-19 15:22:07,937 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: defer
2023-03-19 15:22:07,937 INFO    SenderThread:95701 [sender.py:send_request_defer():583] handle sender defer: 13
2023-03-19 15:22:07,937 INFO    SenderThread:95701 [sender.py:transition_state():587] send defer: 14
2023-03-19 15:22:07,937 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:07,937 DEBUG   SenderThread:95701 [sender.py:send():336] send: final
2023-03-19 15:22:07,937 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 14
2023-03-19 15:22:07,937 DEBUG   SenderThread:95701 [sender.py:send():336] send: footer
2023-03-19 15:22:07,937 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: defer
2023-03-19 15:22:07,937 INFO    SenderThread:95701 [sender.py:send_request_defer():583] handle sender defer: 14
2023-03-19 15:22:07,938 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-19 15:22:07,938 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: poll_exit
2023-03-19 15:22:07,938 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: server_info
2023-03-19 15:22:07,938 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: server_info
2023-03-19 15:22:07,940 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: get_summary
2023-03-19 15:22:07,940 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: sampled_history
2023-03-19 15:22:08,076 INFO    MainThread:95701 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2023-03-19 15:22:08,076 INFO    MainThread:95701 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2023-03-19 15:22:08,076 INFO    MainThread:95701 [wandb_run.py:_footer_sync_info():3398] logging synced files
2023-03-19 15:22:08,076 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: shutdown
2023-03-19 15:22:08,077 INFO    HandlerThread:95701 [handler.py:finish():841] shutting down handler
2023-03-19 15:22:08,939 INFO    WriterThread:95701 [datastore.py:close():299] close: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/run-lgzbco9j.wandb
2023-03-19 15:22:09,076 INFO    SenderThread:95701 [sender.py:finish():1493] shutting down sender
2023-03-19 15:22:09,076 INFO    SenderThread:95701 [file_pusher.py:finish():162] shutting down file pusher
2023-03-19 15:22:09,076 INFO    SenderThread:95701 [file_pusher.py:join():167] waiting for file pusher
